Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\IntegrationTests.csproj,,,,,,,,Current target framework: net9.0-windows Recommended target framework: net10.0-windows
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\Properties\Resources.Designer.cs,66,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""Test01"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\Properties\Resources.Designer.cs,65,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap Test01
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,57,16,M:System.Windows.Media.Imaging.BitmapEncoder.Save(System.IO.Stream),,,,,encoder.Save(fileStream);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,52,12,T:System.Windows.Media.Imaging.BitmapImage,,,,,encoder.Frames.Add(BitmapFrame.Create(slide.Image));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,52,12,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(slide.Image));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,52,12,T:System.Windows.Media.Imaging.BitmapFrame,,,,,encoder.Frames.Add(BitmapFrame.Create(slide.Image));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,52,12,M:System.Windows.Media.Imaging.BitmapFrame.Create(System.Windows.Media.Imaging.BitmapSource),,,,,encoder.Frames.Add(BitmapFrame.Create(slide.Image));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,52,12,P:System.Windows.Media.Imaging.BitmapEncoder.Frames,,,,,encoder.Frames.Add(BitmapFrame.Create(slide.Image));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,51,12,T:System.Windows.Media.Imaging.BitmapImage,,,,,Assert.IsNotNull(slide.Image);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,50,12,T:System.Windows.Media.Imaging.PngBitmapEncoder,,,,,var encoder = new PngBitmapEncoder();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,50,12,M:System.Windows.Media.Imaging.PngBitmapEncoder.#ctor,,,,,var encoder = new PngBitmapEncoder();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestSlides.cs,21,8,T:System.Windows.Media.Imaging.BitmapImage,,,,,Assert.IsNotNull(slide.Image);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestThumbnails.cs,31,8,T:System.Drawing.Imaging.ImageFormat,,,,,"bmp.Save(filePath, ImageFormat.Jpeg);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestThumbnails.cs,31,8,T:System.Drawing.Imaging.ImageFormat,,,,,"bmp.Save(filePath, ImageFormat.Jpeg);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestThumbnails.cs,31,8,P:System.Drawing.Imaging.ImageFormat.Jpeg,,,,,"bmp.Save(filePath, ImageFormat.Jpeg);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestThumbnails.cs,31,8,"M:System.Drawing.Image.Save(System.String,System.Drawing.Imaging.ImageFormat)",,,,,"bmp.Save(filePath, ImageFormat.Jpeg);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IntegrationTests\IntegrationTests.csproj,File,IntegrationTests\TestThumbnails.cs,30,8,T:System.Drawing.Bitmap,,,,,var bmp = Properties.Resources.Test01;
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\OnlyM.Core.csproj,,,FFME.Windows 4.4.350,,,,,"FFME.Windows, 4.4.350  Recommendation:  FFME.Windows, 4.2.330"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\OnlyM.Core.csproj,,,,,,,,Current target framework: net9.0-windows Recommended target framework: net10.0-windows
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,321,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""Web"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,320,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap Web
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,311,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""Unknown"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,310,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap Unknown
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,301,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""PDF"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,300,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap PDF
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,66,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""Audio"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Properties\Resources.Designer.cs,65,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap Audio
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FaviconHelper.cs,125,12,M:System.Net.WebRequest.Create(System.String),,,,,var webRequest = WebRequest.Create(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FaviconHelper.cs,69,8,T:System.Uri,,,,,var uri = new Uri(websiteUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FaviconHelper.cs,69,8,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(websiteUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FaviconHelper.cs,53,8,T:System.Uri,,,,,var uri = new Uri(websiteUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FaviconHelper.cs,53,8,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(websiteUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FaviconHelper.cs,25,12,T:System.Uri,,,,,"var uri = new Uri(iconUrl, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FaviconHelper.cs,25,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"var uri = new Uri(iconUrl, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FFmpegUtils.cs,10,4,T:System.Uri,,,,,public static Uri FixUnicodeUri(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FFmpegUtils.cs,10,4,T:System.Uri,,,,,public static Uri FixUnicodeUri(Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FileDownloader.cs,8,4,T:System.Uri,,,,,"public static bool Download(Uri remoteUri, string localFile, bool overwrite)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\WebPageTitleHelper.cs,7,4,T:System.Uri,,,,,public static string? Get(Uri webPageAddress)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\WebUtils.cs,14,8,M:System.Net.WebClient.#ctor,,,,,var wc = new WebClient { Encoding = Encoding.UTF8 };
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Utils\FileUtils.cs,100,8,M:System.IO.Path.Combine(System.ReadOnlySpan{System.String}),,,,,"Path.Combine(              Environment.GetFolderPath(Environment.SpecialFolder.ApplicationData),              AppNamePathSegment,              commandLineIdentifier ?? string.Empty,              optionsVersion.ToString(CultureInfo.InvariantCulture),              OptionsFileName)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,15,4,T:System.Uri,,,,,"public static string? ToAbsolute(this Uri relativeUri, Uri baseUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,15,4,T:System.Uri,,,,,"public static string? ToAbsolute(this Uri relativeUri, Uri baseUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,19,8,T:System.Uri,,,,,"if (Uri.TryCreate(baseUri, relative, out var absolute))          {              return absolute.ToString();          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,19,8,"M:System.Uri.TryCreate(System.Uri,System.String,System.Uri@)",,,,,"if (Uri.TryCreate(baseUri, relative, out var absolute))          {              return absolute.ToString();          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,9,4,T:System.Uri,,,,,"public static string? ToAbsolute(this Uri relativeUri, string baseUrl)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,11,8,T:System.Uri,,,,,var baseUri = new Uri(baseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,11,8,M:System.Uri.#ctor(System.String),,,,,var baseUri = new Uri(baseUrl);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,6,4,T:System.Uri,,,,,public static string ToRelative(this Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Extensions\UriExtensions.cs,7,28,P:System.Uri.PathAndQuery,,,,,uri.PathAndQuery
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Models\SystemMonitor.cs,6,34,T:System.Windows.Forms.Screen,,,,,init;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Models\SystemMonitor.cs,6,29,T:System.Windows.Forms.Screen,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Models\SystemMonitor.cs,6,4,T:System.Windows.Forms.Screen,,,,,public Screen? Monitor
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\WebShortcuts\WebShortcutHelper.cs,28,4,T:System.Uri,,,,,"public static void Generate(string localFile, Uri remoteUri)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\IOptionsService.cs,110,32,T:System.Windows.Size,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\IOptionsService.cs,110,27,T:System.Windows.Size,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\IOptionsService.cs,110,4,T:System.Windows.Size,,,,, Size MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,T:System.Windows.Markup.XmlLanguage,,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,T:System.Windows.Markup.XmlLanguage,,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,M:System.Windows.Markup.XmlLanguage.GetLanguage(System.String),,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,T:System.Windows.FrameworkPropertyMetadata,,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,M:System.Windows.FrameworkPropertyMetadata.#ctor(System.Object),,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,T:System.Windows.FrameworkElement,,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,T:System.Windows.DependencyProperty,,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,F:System.Windows.FrameworkElement.LanguageProperty,,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,746,12,"M:System.Windows.DependencyProperty.OverrideMetadata(System.Type,System.Windows.PropertyMetadata)",,,,,"FrameworkElement.LanguageProperty.OverrideMetadata(                  typeof(FrameworkElement),                  new FrameworkPropertyMetadata(                      XmlLanguage.GetLanguage(CultureInfo.CurrentCulture.IetfLanguageTag)));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,457,8,T:System.Windows.Size,,,,,set          {              if (_options.Value.MediaWindowSize != value)              {                  _options.Value.MediaWindowSize = value;                    OnMediaMonitorChangedEvent(MonitorChangeDescription.WindowToWindow);              }          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,461,16,T:System.Windows.Size,,,,,_options.Value.MediaWindowSize = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,459,12,T:System.Windows.Size,,,,,if (_options.Value.MediaWindowSize != value)              {                  _options.Value.MediaWindowSize = value;                    OnMediaMonitorChangedEvent(MonitorChangeDescription.WindowToWindow);              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,456,8,T:System.Windows.Size,,,,,get => _options.Value.MediaWindowSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,456,15,T:System.Windows.Size,,,,,_options.Value.MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\OptionsService.cs,454,4,T:System.Windows.Size,,,,,public Size MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,76,39,T:System.Windows.Size,,,,,set;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,76,34,T:System.Windows.Size,,,,,get;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,76,4,T:System.Windows.Size,,,,,public Size MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,P:System.Windows.Size.Empty,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,P:System.Windows.Size.Empty,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Options\Options.cs,52,8,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\ScreenQuery.cs,410,4,T:System.Windows.Forms.Screen,,,,,public static string? DeviceFriendlyName(this Screen screen)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\ScreenQuery.cs,417,16,T:System.Windows.Forms.Screen,,,,,"if (Equals(screen, Screen.AllScreens[index]))                  {                      if (index < allFriendlyNames.Length)                      {                          return allFriendlyNames[index];                      }                        break;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\ScreenQuery.cs,417,16,P:System.Windows.Forms.Screen.AllScreens,,,,,"if (Equals(screen, Screen.AllScreens[index]))                  {                      if (index < allFriendlyNames.Length)                      {                          return allFriendlyNames[index];                      }                        break;                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\ScreenQuery.cs,415,12,T:System.Windows.Forms.Screen,,,,,"for (var index = 0; index < Screen.AllScreens.Length; index++)              {                  if (Equals(screen, Screen.AllScreens[index]))                  {                      if (index < allFriendlyNames.Length)                      {                          return allFriendlyNames[index];                      }                        break;                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\ScreenQuery.cs,415,12,P:System.Windows.Forms.Screen.AllScreens,,,,,"for (var index = 0; index < Screen.AllScreens.Length; index++)              {                  if (Equals(screen, Screen.AllScreens[index]))                  {                      if (index < allFriendlyNames.Length)                      {                          return allFriendlyNames[index];                      }                        break;                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,83,12,P:System.Windows.Forms.Screen.DeviceName,,,,,"Log.Logger.Verbose(""Screen: {DeviceName}"", screen.DeviceName);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,81,8,T:System.Windows.Forms.Screen,,,,,"foreach (var screen in Screen.AllScreens)          {              Log.Logger.Verbose(""Screen: {DeviceName}"", screen.DeviceName);                var deviceData = GetDeviceMatchingScreen(devices, screen);              if (deviceData == null)              {                  return null;              }                Log.Logger.Verbose(""Matching device: {DeviceString}, {DeviceId}"", deviceData.DeviceString, deviceData.DeviceId);              result.Add((screen, deviceData));          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,81,8,P:System.Windows.Forms.Screen.AllScreens,,,,,"foreach (var screen in Screen.AllScreens)          {              Log.Logger.Verbose(""Screen: {DeviceName}"", screen.DeviceName);                var deviceData = GetDeviceMatchingScreen(devices, screen);              if (deviceData == null)              {                  return null;              }                Log.Logger.Verbose(""Matching device: {DeviceString}, {DeviceId}"", deviceData.DeviceString, deviceData.DeviceId);              result.Add((screen, deviceData));          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,68,4,T:System.Windows.Forms.Screen,,,,,"private static DisplayDeviceData? GetDeviceMatchingScreen(DisplayDeviceData[] devices, Screen screen)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,70,8,P:System.Windows.Forms.Screen.DeviceName,,,,,"var deviceName = screen.DeviceName + ""\\"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,62,8,P:System.Windows.Forms.Screen.DeviceName,,,,,"return GetSystemMonitors().SingleOrDefault(              x => x.Monitor?.DeviceName != null &&                   x.Monitor.DeviceName.Equals(screen.DeviceName, StringComparison.Ordinal));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,62,8,T:System.Windows.Forms.Screen,,,,,"return GetSystemMonitors().SingleOrDefault(              x => x.Monitor?.DeviceName != null &&                   x.Monitor.DeviceName.Equals(screen.DeviceName, StringComparison.Ordinal));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM.Core\OnlyM.Core.csproj,File,OnlyM.Core\Services\Monitors\MonitorsService.cs,62,8,P:System.Windows.Forms.Screen.DeviceName,,,,,"return GetSystemMonitors().SingleOrDefault(              x => x.Monitor?.DeviceName != null &&                   x.Monitor.DeviceName.Equals(screen.DeviceName, StringComparison.Ordinal));"
